date,location_identifier,transactions
2018-10-03,location_36,1236
2018-10-03,location_37,1388
2018-10-03,location_38,1466
2018-10-03,location_39,1342
2018-10-03,location_40,1563
2018-10-03,location_41,1019
2018-10-03,location_42,983
2018-10-03,location_43,1228
2018-10-03,location_44,4189
2018-10-03,location_45,3526
2018-10-03,location_46,3222
2018-10-03,location_47,3758
2018-10-03,location_48,2956
2018-10-03,location_49,2973
2018-10-03,location_50,2390
2018-10-03,location_51,1368
2018-10-03,location_53,1078
2018-10-03,location_54,818
2018-10-04,location_1,1713
2018-10-04,location_2,1708
2018-10-04,location_3,2884
2018-10-04,location_4,1381
2018-10-04,location_5,1189
2018-10-04,location_6,1605
2018-10-04,location_7,1735
2018-10-04,location_8,2649
2018-10-04,location_9,2194
2018-10-04,location_10,933
2018-10-04,location_11,2421
2018-10-04,location_12,1191
2018-10-04,location_13,934
2018-10-04,location_14,1377
2018-10-04,location_15,1461
2018-10-04,location_16,733
2018-10-04,location_17,1574
2018-10-04,location_19,1134
2018-10-04,location_20,1401
2018-10-04,location_21,944
2018-10-04,location_22,761
2018-10-04,location_23,1000
2018-10-04,location_24,2081
2018-10-04,location_26,454
2018-10-04,location_27,1438
2018-10-04,location_28,1206
2018-10-04,location_29,1111
2018-10-04,location_30,693
2018-10-04,location_31,1301
2018-10-04,location_32,564
2018-10-04,location_33,918
2018-10-04,location_34,2293
2018-10-04,location_35,681
2018-10-04,location_36,1308
2018-10-04,location_37,1365
2018-10-04,location_38,1278
2018-10-04,location_39,1397
2018-10-04,location_40,1455
2018-10-04,location_41,936
2018-10-04,location_42,967
2018-10-04,location_43,1129
2018-10-04,location_44,3740
2018-10-04,location_45,3301
2018-10-04,location_46,2886
2018-10-04,location_47,3426
2018-10-04,location_48,2454
2018-10-04,location_49,2708
2018-10-04,location_50,2263
2018-10-04,location_51,1359
2018-10-04,location_53,976
2018-10-04,location_54,770
2018-10-05,location_1,1758
2018-10-05,location_2,1896
2018-10-05,location_3,3214
2018-10-05,location_4,1386
2018-10-05,location_5,1184
2018-10-05,location_6,1646
2018-10-05,location_7,1892
2018-10-05,location_8,2738
2018-10-05,location_9,1966
2018-10-05,location_10,805
2018-10-05,location_11,2231
2018-10-05,location_12,1180
2018-10-05,location_13,865
2018-10-05,location_14,1266
2018-10-05,location_15,1383
2018-10-05,location_16,619
2018-10-05,location_17,1389
2018-10-05,location_19,1107
2018-10-05,location_20,1362
2018-10-05,location_21,959
2018-10-05,location_22,732
2018-10-05,location_23,993
2018-10-05,location_24,2198
2018-10-05,location_26,505
2018-10-05,location_27,1467
2018-10-05,location_28,1045
2018-10-05,location_29,987
2018-10-05,location_30,631
2018-10-05,location_31,1182
2018-10-05,location_32,467
2018-10-05,location_33,748
2018-10-05,location_34,2215
2018-10-05,location_35,578
2018-10-05,location_36,1099
2018-10-05,location_37,1479
2018-10-05,location_38,1445
2018-10-05,location_39,1144
2018-10-05,location_40,1357
2018-10-05,location_41,1026
2018-10-05,location_42,979
2018-10-05,location_43,1035
2018-10-05,location_44,4219
2018-10-05,location_45,3257
2018-10-05,location_46,3013
2018-10-05,location_47,3644
2018-10-05,location_48,2591
2018-10-05,location_49,2973
2018-10-05,location_50,2281
2018-10-05,location_51,1535
2018-10-05,location_53,1018
2018-10-05,location_54,714
2018-10-06,location_1,1719
2018-10-06,location_2,1713
2018-10-06,location_3,2919
2018-10-06,location_4,1351
2018-10-06,location_5,1074
2018-10-06,location_6,1604
2018-10-06,location_7,1791
2018-10-06,location_8,2505
2018-10-06,location_9,1916
2018-10-06,location_10,815
2018-10-06,location_11,2260
2018-10-06,location_12,1134
2018-10-06,location_13,830
2018-10-06,location_14,1291
2018-10-06,location_15,1285
2018-10-06,location_16,609
2018-10-06,location_17,1297
2018-10-06,location_19,923
2018-10-06,location_20,1357
2018-10-06,location_21,883
2018-10-06,location_22,726
2018-10-06,location_23,956
2018-10-06,location_24,1900
2018-10-06,location_26,416
2018-10-06,location_27,1401
2018-10-06,location_28,1035
2018-10-06,location_29,935
2018-10-06,location_30,658
2018-10-06,location_31,1164
2018-10-06,location_32,550
2018-10-06,location_33,732
2018-10-06,location_34,2019
2018-10-06,location_35,663
2018-10-06,location_36,1204
2018-10-06,location_37,1372
2018-10-06,location_38,1216
2018-10-06,location_39,1120
2018-10-06,location_40,1306
2018-10-06,location_41,1247
2018-10-06,location_42,972
2018-10-06,location_43,1004
2018-10-06,location_44,3198
2018-10-06,location_45,2919
2018-10-06,location_46,2771
2018-10-06,location_47,3240
2018-10-06,location_48,2441
2018-10-06,location_49,2496
2018-10-06,location_50,2063
2018-10-06,location_51,1282
2018-10-06,location_53,943
2018-10-06,location_54,667
2018-10-07,location_1,1743
2018-10-07,location_2,1830
2018-10-07,location_3,3172
2018-10-07,location_4,1434
2018-10-07,location_5,1217
2018-10-07,location_6,1687
2018-10-07,location_7,2028
2018-10-07,location_8,2917
2018-10-07,location_9,1770
2018-10-07,location_10,686
2018-10-07,location_11,2043
2018-10-07,location_12,1078
2018-10-07,location_13,765
2018-10-07,location_14,1134
2018-10-07,location_15,1279
2018-10-07,location_16,681
2018-10-07,location_17,1287
2018-10-07,location_19,1055
2018-10-07,location_20,1212
2018-10-07,location_21,932
2018-10-07,location_22,700
2018-10-07,location_23,1035
2018-10-07,location_24,2166
2018-10-07,location_26,488
2018-10-07,location_27,1451
2018-10-07,location_28,1048
2018-10-07,location_29,975
2018-10-07,location_30,615
2018-10-07,location_31,1227
2018-10-07,location_32,504
2018-10-07,location_33,661
2018-10-07,location_34,2489
2018-10-07,location_35,686
2018-10-07,location_36,1127
2018-10-07,location_37,1528
2018-10-07,location_38,1464
2018-10-07,location_39,1295
2018-10-07,location_40,1299
2018-10-07,location_41,948
2018-10-07,location_42,1037
2018-10-07,location_43,1094
2018-10-07,location_44,4255
2018-10-07,location_45,3506
2018-10-07,location_46,3017
2018-10-07,location_47,3624
2018-10-07,location_48,2530
2018-10-07,location_49,3183
2018-10-07,location_50,2353
2018-10-07,location_51,1670
2018-10-07,location_53,1067
2018-10-07,location_54,745
2018-10-08,location_1,1294
2018-10-08,location_2,1913
2018-10-08,location_3,3706
2018-10-08,location_4,1551
2018-10-08,location_5,1172
2018-10-08,location_6,2004
2018-10-08,location_7,1933
2018-10-08,location_8,2893
2018-10-08,location_9,2207
2018-10-08,location_10,1003
2018-10-08,location_11,2657
2018-10-08,location_12,1200
2018-10-08,location_13,1094
2018-10-08,location_14,1691
2018-10-08,location_15,1257
2018-10-08,location_16,727
2018-10-08,location_17,1672
2018-10-08,location_19,1695
2018-10-08,location_20,1786
2018-10-08,location_21,1152
2018-10-08,location_22,775
2018-10-08,location_23,1064
2018-10-08,location_24,2069
2018-10-08,location_26,417
2018-10-08,location_27,1663
2018-10-08,location_28,1250
2018-10-08,location_29,1140
2018-10-08,location_30,628
2018-10-08,location_31,1342
2018-10-08,location_32,614
2018-10-08,location_33,915
2018-10-08,location_34,2392
2018-10-08,location_35,730
2018-10-08,location_36,1365
2018-10-08,location_37,1612
2018-10-08,location_38,1964
2018-10-08,location_39,1760
2018-10-08,location_40,1356
2018-10-08,location_41,1212
2018-10-08,location_42,1359
2018-10-08,location_43,1220
2018-10-08,location_44,5155
2018-10-08,location_45,4343
2018-10-08,location_46,4211
2018-10-08,location_47,4657
2018-10-08,location_48,3732
2018-10-08,location_49,3525
2018-10-08,location_50,3286
2018-10-08,location_51,1607
2018-10-08,location_53,1255
2018-10-08,location_54,917
2018-10-09,location_1,539
2018-10-09,location_2,1994
2018-10-09,location_3,3770
2018-10-09,location_4,1671
2018-10-09,location_5,1099
2018-10-09,location_6,2171
2018-10-09,location_7,1655
2018-10-09,location_8,2708
2018-10-09,location_9,2373
2018-10-09,location_10,953
2018-10-09,location_11,2808
2018-10-09,location_12,1272
2018-10-09,location_13,940
2018-10-09,location_14,941
2018-10-09,location_15,1188
2018-10-09,location_16,829
2018-10-09,location_17,1928
2018-10-09,location_19,1234
2018-10-09,location_20,2212
2018-10-09,location_21,1307
2018-10-09,location_22,766
2018-10-09,location_23,971
2018-10-09,location_24,1556
2018-10-09,location_26,492
2018-10-09,location_27,1762
2018-10-09,location_28,1462
2018-10-09,location_29,1329
2018-10-09,location_30,621
2018-10-09,location_31,1510
2018-10-09,location_32,529
2018-10-09,location_33,902
2018-10-09,location_34,2048
2018-10-09,location_35,734
2018-10-09,location_36,1263
2018-10-09,location_37,1264
2018-10-09,location_38,1872
2018-10-09,location_39,1717
2018-10-09,location_40,1167
2018-10-09,location_41,1373
2018-10-09,location_42,1397
2018-10-09,location_43,1449
2018-10-09,location_44,5286
2018-10-09,location_45,4500
2018-10-09,location_46,4476
2018-10-09,location_47,4915
2018-10-09,location_48,4014
2018-10-09,location_49,3513
2018-10-09,location_50,2972
2018-10-09,location_51,1683
2018-10-09,location_53,1307
2018-10-09,location_54,1120
2018-10-10,location_1,1700
2018-10-10,location_2,1811
2018-10-10,location_3,2950
2018-10-10,location_4,1371
2018-10-10,location_5,1213
2018-10-10,location_6,1547
2018-10-10,location_7,1792
2018-10-10,location_8,2589
2018-10-10,location_9,1879
2018-10-10,location_10,837
2018-10-10,location_11,2180
2018-10-10,location_12,1170
2018-10-10,location_13,860
2018-10-10,location_14,1442
2018-10-10,location_15,1431
2018-10-10,location_16,751
2018-10-10,location_17,1473
2018-10-10,location_19,1194
2018-10-10,location_20,1265
2018-10-10,location_21,989
2018-10-10,location_22,654
2018-10-10,location_23,972
2018-10-10,location_24,1957
2018-10-10,location_26,433
2018-10-10,location_27,1418
2018-10-10,location_28,1117
2018-10-10,location_29,1018
2018-10-10,location_30,703
2018-10-10,location_31,1305
2018-10-10,location_32,572
2018-10-10,location_33,864
2018-10-10,location_34,2114
2018-10-10,location_35,626
2018-10-10,location_36,1181
2018-10-10,location_37,1388
2018-10-10,location_38,1251
2018-10-10,location_39,1273
2018-10-10,location_40,1444
2018-10-10,location_41,968
2018-10-10,location_42,968
2018-10-10,location_43,1187
2018-10-10,location_44,3996
2018-10-10,location_45,3150
2018-10-10,location_46,2850
2018-10-10,location_47,3419
2018-10-10,location_48,2444
2018-10-10,location_49,2568
2018-10-10,location_50,2102
2018-10-10,location_51,1519
2018-10-10,location_53,967
2018-10-10,location_54,819
2018-10-11,location_1,1654
2018-10-11,location_2,1646
2018-10-11,location_3,2661
2018-10-11,location_4,1223
2018-10-11,location_5,1207
2018-10-11,location_6,1487
2018-10-11,location_7,1770
2018-10-11,location_8,2372
2018-10-11,location_9,1737
2018-10-11,location_10,851
2018-10-11,location_11,1950
2018-10-11,location_12,1075
2018-10-11,location_13,826
2018-10-11,location_14,1290
2018-10-11,location_15,1353
2018-10-11,location_16,713
2018-10-11,location_17,1458
2018-10-11,location_19,1055
2018-10-11,location_20,1237
2018-10-11,location_21,984
2018-10-11,location_22,646
2018-10-11,location_23,973
2018-10-11,location_24,1944
2018-10-11,location_26,437
2018-10-11,location_27,1379
2018-10-11,location_28,1178
2018-10-11,location_29,1152
2018-10-11,location_30,676
2018-10-11,location_31,1261
2018-10-11,location_32,583
2018-10-11,location_33,916
2018-10-11,location_34,1957
2018-10-11,location_35,628
2018-10-11,location_36,1266
2018-10-11,location_37,1338
2018-10-11,location_38,1182
2018-10-11,location_39,1318
2018-10-11,location_40,1299
2018-10-11,location_41,867
2018-10-11,location_42,905
2018-10-11,location_43,1057
2018-10-11,location_44,3405
2018-10-11,location_45,2955
2018-10-11,location_46,2534
2018-10-11,location_47,3044
2018-10-11,location_48,2186
2018-10-11,location_49,2424
2018-10-11,location_50,2038
2018-10-11,location_51,1435
2018-10-11,location_53,981
2018-10-11,location_54,785
2018-10-12,location_1,1792
2018-10-12,location_2,1688
2018-10-12,location_3,2813
2018-10-12,location_4,1304
2018-10-12,location_5,1252
2018-10-12,location_6,1502
2018-10-12,location_7,1785
2018-10-12,location_8,2607
2018-10-12,location_9,1578
2018-10-12,location_10,760
2018-10-12,location_11,1931
2018-10-12,location_12,1118
2018-10-12,location_13,794
2018-10-12,location_14,1176
2018-10-12,location_15,1335
2018-10-12,location_16,721
2018-10-12,location_17,1288
2018-10-12,location_19,1036
2018-10-12,location_20,1250
2018-10-12,location_21,899
2018-10-12,location_22,661
2018-10-12,location_23,1080
2018-10-12,location_24,2103
2018-10-12,location_26,448
2018-10-12,location_27,1476
2018-10-12,location_28,977
2018-10-12,location_29,1025
2018-10-12,location_30,670
2018-10-12,location_31,1179
2018-10-12,location_32,512
2018-10-12,location_33,753
2018-10-12,location_34,1628
2018-10-12,location_35,501
2018-10-12,location_36,1082
2018-10-12,location_37,1383
2018-10-12,location_38,1364
2018-10-12,location_39,1070
2018-10-12,location_40,1243
2018-10-12,location_41,1001
2018-10-12,location_42,956
2018-10-12,location_43,909
2018-10-12,location_44,3919
2018-10-12,location_45,3136
2018-10-12,location_46,2741
2018-10-12,location_47,3230
2018-10-12,location_48,2087
2018-10-12,location_49,2732
2018-10-12,location_50,1985
2018-10-12,location_51,1569
2018-10-12,location_53,1003
2018-10-12,location_54,669
2018-10-13,location_1,1667
2018-10-13,location_2,1568
2018-10-13,location_3,2664
2018-10-13,location_4,1183
2018-10-13,location_5,1109
2018-10-13,location_6,1380
2018-10-13,location_7,1738
2018-10-13,location_8,2357
2018-10-13,location_9,1656
2018-10-13,location_10,767
2018-10-13,location_11,1839
2018-10-13,location_12,1083
2018-10-13,location_13,780
2018-10-13,location_14,1162
2018-10-13,location_15,1105
2018-10-13,location_16,615
2018-10-13,location_17,1277
2018-10-13,location_19,944
2018-10-13,location_20,1406
2018-10-13,location_21,775
2018-10-13,location_22,634
2018-10-13,location_23,925
2018-10-13,location_24,1893
2018-10-13,location_26,422
2018-10-13,location_27,1257
2018-10-13,location_28,1036
2018-10-13,location_29,1034
2018-10-13,location_30,686
2018-10-13,location_31,1290
2018-10-13,location_32,521
2018-10-13,location_33,699
2018-10-13,location_34,1815
2018-10-13,location_35,573
2018-10-13,location_36,1114
2018-10-13,location_37,1356
2018-10-13,location_38,1093
2018-10-13,location_39,1226
2018-10-13,location_40,1219
2018-10-13,location_41,898
2018-10-13,location_42,897
2018-10-13,location_43,1135
2018-10-13,location_44,3827
2018-10-13,location_45,2921
2018-10-13,location_46,2549
2018-10-13,location_47,3095
2018-10-13,location_48,2089
2018-10-13,location_49,2565
2018-10-13,location_50,1833
2018-10-13,location_51,1397
2018-10-13,location_53,930
2018-10-13,location_54,639
2018-10-14,location_1,1809
2018-10-14,location_2,1887
2018-10-14,location_3,3276
2018-10-14,location_4,1420
2018-10-14,location_5,1248
2018-10-14,location_6,1659
2018-10-14,location_7,2026
2018-10-14,location_8,2827
2018-10-14,location_9,1686
2018-10-14,location_10,715
2018-10-14,location_11,2012
2018-10-14,location_12,1000
2018-10-14,location_13,796
2018-10-14,location_14,1095
2018-10-14,location_15,1293
2018-10-14,location_16,685
2018-10-14,location_17,1252
2018-10-14,location_19,997
2018-10-14,location_20,1264
2018-10-14,location_21,886
2018-10-14,location_22,692
2018-10-14,location_23,1080
2018-10-14,location_24,2270
2018-10-14,location_26,573
2018-10-14,location_27,1405
2018-10-14,location_28,980
2018-10-14,location_29,976
2018-10-14,location_30,635
2018-10-14,location_31,1296
2018-10-14,location_32,534
2018-10-14,location_33,785
2018-10-14,location_34,2202
2018-10-14,location_35,613
2018-10-14,location_36,1167
2018-10-14,location_37,1584
2018-10-14,location_38,1338
2018-10-14,location_39,1252
2018-10-14,location_40,1227
2018-10-14,location_41,1277
2018-10-14,location_42,1049
2018-10-14,location_43,1092
2018-10-14,location_44,4319
2018-10-14,location_45,3354
2018-10-14,location_46,2794
2018-10-14,location_47,3720
2018-10-14,location_48,2265
2018-10-14,location_49,3016
2018-10-14,location_50,2273
2018-10-14,location_51,1743
2018-10-14,location_53,1076
2018-10-14,location_54,726
2018-10-15,location_1,1263
2018-10-15,location_2,2152
2018-10-15,location_3,3500
2018-10-15,location_4,1596
2018-10-15,location_5,1274
2018-10-15,location_6,2020
2018-10-15,location_7,1775
2018-10-15,location_8,2860
2018-10-15,location_9,2170
2018-10-15,location_10,935
2018-10-15,location_11,2543
2018-10-15,location_12,1244
2018-10-15,location_13,1115
2018-10-15,location_14,1626
2018-10-15,location_15,1244
2018-10-15,location_16,823
2018-10-15,location_17,1637
2018-10-15,location_19,1612
2018-10-15,location_20,1693
2018-10-15,location_21,1208
2018-10-15,location_22,754
2018-10-15,location_23,1113
2018-10-15,location_24,2185
2018-10-15,location_26,609
2018-10-15,location_27,1764
2018-10-15,location_28,1340
2018-10-15,location_29,1158
2018-10-15,location_30,679
2018-10-15,location_31,1391
2018-10-15,location_32,668
2018-10-15,location_33,946
2018-10-15,location_34,2292
2018-10-15,location_35,756
2018-10-15,location_36,1304
2018-10-15,location_37,1514
2018-10-15,location_38,1857
2018-10-15,location_39,1716
2018-10-15,location_40,1392
2018-10-15,location_41,1326
2018-10-15,location_42,1374
2018-10-15,location_43,1192
2018-10-15,location_44,4878
2018-10-15,location_45,4175
2018-10-15,location_46,3937
2018-10-15,location_47,4376
2018-10-15,location_48,3355
2018-10-15,location_49,3241
2018-10-15,location_50,3159
2018-10-15,location_51,1773
2018-10-15,location_53,1327
2018-10-15,location_54,927
2018-10-16,location_1,583
2018-10-16,location_2,2021
2018-10-16,location_3,3740
2018-10-16,location_4,1678
2018-10-16,location_5,1188
2018-10-16,location_6,2195
2018-10-16,location_7,1641
2018-10-16,location_8,2961
2018-10-16,location_9,2215
2018-10-16,location_10,943
2018-10-16,location_11,2716
2018-10-16,location_12,1189
2018-10-16,location_13,959
2018-10-16,location_14,1051
2018-10-16,location_15,1069
2018-10-16,location_16,864
2018-10-16,location_17,1878
2018-10-16,location_19,1127
2018-10-16,location_20,2125
2018-10-16,location_21,1500
2018-10-16,location_22,814
2018-10-16,location_23,915
2018-10-16,location_24,1649
2018-10-16,location_26,650
2018-10-16,location_27,1868
2018-10-16,location_28,1530
2018-10-16,location_29,1412
2018-10-16,location_30,632
2018-10-16,location_31,1659
2018-10-16,location_32,652
2018-10-16,location_33,981
2018-10-16,location_34,2056
2018-10-16,location_35,719
2018-10-16,location_36,1333
2018-10-16,location_37,1156
2018-10-16,location_38,1841
2018-10-16,location_39,1573
2018-10-16,location_40,1206
2018-10-16,location_41,1376
2018-10-16,location_42,1398
2018-10-16,location_43,1386
2018-10-16,location_44,5275
2018-10-16,location_45,4403
2018-10-16,location_46,4341
2018-10-16,location_47,4654
2018-10-16,location_48,3970
2018-10-16,location_49,3532
2018-10-16,location_50,2931
2018-10-16,location_51,1875
2018-10-16,location_53,1379
2018-10-16,location_54,1142
2018-10-17,location_1,1791
2018-10-17,location_2,1816
2018-10-17,location_3,2873
2018-10-17,location_4,1333
2018-10-17,location_5,1257
2018-10-17,location_6,1628
2018-10-17,location_7,1822
2018-10-17,location_8,2558
2018-10-17,location_9,1908
2018-10-17,location_10,813
2018-10-17,location_11,2035
2018-10-17,location_12,1107
2018-10-17,location_13,887
2018-10-17,location_14,1339
2018-10-17,location_15,1361
2018-10-17,location_16,676
2018-10-17,location_17,1430
2018-10-17,location_19,1168
2018-10-17,location_20,1161
2018-10-17,location_21,960
2018-10-17,location_22,673
2018-10-17,location_23,969
2018-10-17,location_24,2056
2018-10-17,location_26,468
2018-10-17,location_27,1490
2018-10-17,location_28,1082
2018-10-17,location_29,1090
2018-10-17,location_30,695
2018-10-17,location_31,1269
2018-10-17,location_32,541
2018-10-17,location_33,834
2018-10-17,location_34,1989
2018-10-17,location_35,648
2018-10-17,location_36,1094
2018-10-17,location_37,1362
2018-10-17,location_38,1212
2018-10-17,location_39,1308
2018-10-17,location_40,1499
2018-10-17,location_41,955
2018-10-17,location_42,906
2018-10-17,location_43,1201
2018-10-17,location_44,3674
2018-10-17,location_45,3218
2018-10-17,location_46,2793
2018-10-17,location_47,3455
2018-10-17,location_48,2335
2018-10-17,location_49,2656
2018-10-17,location_50,2013
2018-10-17,location_51,1436
2018-10-17,location_53,964
2018-10-17,location_54,806
2018-10-18,location_1,1655
2018-10-18,location_2,1643
2018-10-18,location_3,2651
2018-10-18,location_4,1232
2018-10-18,location_5,1148
2018-10-18,location_6,1428
2018-10-18,location_7,1702
2018-10-18,location_8,2339
2018-10-18,location_9,1809
2018-10-18,location_10,917
2018-10-18,location_11,2101
2018-10-18,location_12,1084
2018-10-18,location_13,810
2018-10-18,location_14,1273
2018-10-18,location_15,1335
2018-10-18,location_16,727
2018-10-18,location_17,1476
2018-10-18,location_19,1064
2018-10-18,location_20,1217
2018-10-18,location_21,980
2018-10-18,location_22,672
2018-10-18,location_23,1049
2018-10-18,location_24,1999
2018-10-18,location_26,400
2018-10-18,location_27,1366
2018-10-18,location_28,1212
2018-10-18,location_29,1166
2018-10-18,location_30,711
2018-10-18,location_31,1361
2018-10-18,location_32,545
2018-10-18,location_33,853
2018-10-18,location_34,1961
2018-10-18,location_35,635
2018-10-18,location_36,1269
2018-10-18,location_37,1328
2018-10-18,location_38,1008
2018-10-18,location_39,1234
2018-10-18,location_40,1457
2018-10-18,location_41,888
2018-10-18,location_42,852
2018-10-18,location_43,1134
2018-10-18,location_44,3725
2018-10-18,location_45,2905
2018-10-18,location_46,2474
2018-10-18,location_47,3106
2018-10-18,location_48,2207
2018-10-18,location_49,2453
2018-10-18,location_50,2022
2018-10-18,location_51,1399
2018-10-18,location_53,872
2018-10-18,location_54,778
2018-10-19,location_1,1785
2018-10-19,location_2,1745
2018-10-19,location_3,2914
2018-10-19,location_4,1359
2018-10-19,location_5,1210
2018-10-19,location_6,1615
2018-10-19,location_7,1918
2018-10-19,location_8,2561
2018-10-19,location_9,1586
2018-10-19,location_10,755
2018-10-19,location_11,1846
2018-10-19,location_12,1032
2018-10-19,location_13,774
2018-10-19,location_14,1157
2018-10-19,location_15,1327
2018-10-19,location_16,643
2018-10-19,location_17,1345
2018-10-19,location_19,1021
2018-10-19,location_20,1133
2018-10-19,location_21,904
2018-10-19,location_22,688
2018-10-19,location_23,1009
2018-10-19,location_24,2072
2018-10-19,location_26,424
2018-10-19,location_27,1458
2018-10-19,location_28,918
2018-10-19,location_29,954
2018-10-19,location_30,663
2018-10-19,location_31,1203
2018-10-19,location_32,521
2018-10-19,location_33,800
2018-10-19,location_34,1763
2018-10-19,location_35,518
2018-10-19,location_36,1051
2018-10-19,location_37,1499
2018-10-19,location_38,1147
2018-10-19,location_39,1116
2018-10-19,location_40,1279
2018-10-19,location_41,961
2018-10-19,location_42,996
2018-10-19,location_43,950
2018-10-19,location_44,3943
2018-10-19,location_45,2918
2018-10-19,location_46,2559
2018-10-19,location_47,3021
2018-10-19,location_48,2159
2018-10-19,location_49,2579
2018-10-19,location_50,1842
2018-10-19,location_51,1646
2018-10-19,location_53,966
2018-10-19,location_54,678
2018-10-20,location_1,1707
2018-10-20,location_2,1813
2018-10-20,location_3,2760
2018-10-20,location_4,1281
2018-10-20,location_5,1100
2018-10-20,location_6,1559
2018-10-20,location_7,1714
2018-10-20,location_8,2493
2018-10-20,location_9,1735
2018-10-20,location_10,801
2018-10-20,location_11,2061
2018-10-20,location_12,1085
2018-10-20,location_13,790
2018-10-20,location_14,1219
2018-10-20,location_15,1307
2018-10-20,location_16,618
2018-10-20,location_17,1319
2018-10-20,location_19,1016
2018-10-20,location_20,1300
2018-10-20,location_21,898
2018-10-20,location_22,702
2018-10-20,location_23,986
2018-10-20,location_24,2055
2018-10-20,location_26,402
2018-10-20,location_27,1361
2018-10-20,location_28,1062
2018-10-20,location_29,988
2018-10-20,location_30,660
2018-10-20,location_31,1288
2018-10-20,location_32,525
2018-10-20,location_33,812
2018-10-20,location_34,1883
2018-10-20,location_35,630
2018-10-20,location_36,1199
2018-10-20,location_37,1376
2018-10-20,location_38,997
2018-10-20,location_39,1219
2018-10-20,location_40,1312
2018-10-20,location_41,936
2018-10-20,location_42,935
2018-10-20,location_43,1111
2018-10-20,location_44,3572
2018-10-20,location_45,3051
2018-10-20,location_46,2714
2018-10-20,location_47,3265
2018-10-20,location_48,2253
2018-10-20,location_49,2498
2018-10-20,location_50,1899
2018-10-20,location_51,1271
2018-10-20,location_53,940
2018-10-20,location_54,718
2018-10-21,location_1,1777
2018-10-21,location_2,1933
2018-10-21,location_3,3150
2018-10-21,location_4,1469
2018-10-21,location_5,1179
2018-10-21,location_6,1708
2018-10-21,location_7,2015
2018-10-21,location_8,2804
2018-10-21,location_9,1681
2018-10-21,location_10,733
2018-10-21,location_11,1910
2018-10-21,location_12,1096
2018-10-21,location_13,782
2018-10-21,location_14,1109
2018-10-21,location_15,1243
2018-10-21,location_16,646
2018-10-21,location_17,1331
2018-10-21,location_19,1015
2018-10-21,location_20,1215
2018-10-21,location_21,896
2018-10-21,location_22,650
2018-10-21,location_23,1065
2018-10-21,location_24,2312
2018-10-21,location_26,469
2018-10-21,location_27,1430
2018-10-21,location_28,1024
2018-10-21,location_29,923
2018-10-21,location_30,678
2018-10-21,location_31,1214
2018-10-21,location_32,527
2018-10-21,location_33,747
2018-10-21,location_34,2069
2018-10-21,location_35,555
2018-10-21,location_36,1052
2018-10-21,location_37,1506
2018-10-21,location_38,1175
2018-10-21,location_39,1194
2018-10-21,location_40,1269
2018-10-21,location_41,992
2018-10-21,location_42,1053
2018-10-21,location_43,1059
2018-10-21,location_44,4374
2018-10-21,location_45,3667
2018-10-21,location_46,2904
2018-10-21,location_47,3628
2018-10-21,location_48,2276
2018-10-21,location_49,3129
2018-10-21,location_50,2283
2018-10-21,location_51,1569
2018-10-21,location_53,1032
2018-10-21,location_54,728
2018-10-22,location_1,1323
2018-10-22,location_2,1992
2018-10-22,location_3,3413
2018-10-22,location_4,1587
2018-10-22,location_5,1143
2018-10-22,location_6,2063
2018-10-22,location_7,1839
2018-10-22,location_8,2842
2018-10-22,location_9,2030
2018-10-22,location_10,923
2018-10-22,location_11,2312
2018-10-22,location_12,1190
2018-10-22,location_13,1001
2018-10-22,location_14,1517
2018-10-22,location_15,1267
2018-10-22,location_16,823
2018-10-22,location_17,1684
2018-10-22,location_19,1627
2018-10-22,location_20,1540
2018-10-22,location_21,1352
2018-10-22,location_22,768
2018-10-22,location_23,1051
2018-10-22,location_24,2121
2018-10-22,location_26,451
2018-10-22,location_27,1618
2018-10-22,location_28,1240
2018-10-22,location_29,1191
2018-10-22,location_30,691
2018-10-22,location_31,1349
2018-10-22,location_32,631
2018-10-22,location_33,971
2018-10-22,location_34,2132
2018-10-22,location_35,670
2018-10-22,location_36,1183
2018-10-22,location_37,1478
2018-10-22,location_38,1645
2018-10-22,location_39,1610
2018-10-22,location_40,1293
2018-10-22,location_41,1148
2018-10-22,location_42,1237
2018-10-22,location_43,1125
2018-10-22,location_44,5016
2018-10-22,location_45,4114
2018-10-22,location_46,3985
2018-10-22,location_47,4350
2018-10-22,location_48,3384
2018-10-22,location_49,3421
2018-10-22,location_50,2937
2018-10-22,location_51,1537
2018-10-22,location_53,1153
2018-10-22,location_54,889
2018-10-23,location_1,562
2018-10-23,location_2,1946
2018-10-23,location_3,3688
2018-10-23,location_4,1632
2018-10-23,location_5,1064
2018-10-23,location_6,2152
2018-10-23,location_7,1659
2018-10-23,location_8,2681
2018-10-23,location_9,2113
2018-10-23,location_10,841
2018-10-23,location_11,2540
2018-10-23,location_12,1265
2018-10-23,location_13,890
2018-10-23,location_14,1032
2018-10-23,location_15,1055
2018-10-23,location_16,842
2018-10-23,location_17,1849
2018-10-23,location_19,1210
2018-10-23,location_20,1999
2018-10-23,location_21,1535
2018-10-23,location_22,783
2018-10-23,location_23,945
2018-10-23,location_24,1775
2018-10-23,location_26,564
2018-10-23,location_27,1797
2018-10-23,location_28,1510
2018-10-23,location_29,1341
2018-10-23,location_30,651
2018-10-23,location_31,1524
2018-10-23,location_32,609
2018-10-23,location_33,921
