item_id,category_of_item,class,perishable
item_1370572,kitchen_utilities_2,class_6269,0
item_1370574,kitchen_utilities_2,class_6269,0
item_1370587,kitchen_utilities_2,class_6269,0
item_1370588,kitchen_utilities_2,class_6269,0
item_1370589,kitchen_utilities_2,class_6269,0
item_1371395,kitchen_utilities_2,class_6246,0
item_1371618,personal_care,class_4114,0
item_1371620,personal_care,class_4126,0
item_1372308,kitchen_utilities_2,class_6212,0
item_1372309,kitchen_utilities_2,class_6212,0
item_1372326,grocery_items,class_1062,0
item_1372511,kitchen_utilities_2,class_6206,0
item_1372563,kitchen_utilities_2,class_6260,0
item_1372566,kitchen_utilities_2,class_6232,0
item_1372585,kitchen_utilities,class_6330,0
item_1372862,kitchen_utilities,class_6322,0
item_1373031,kitchen_utilities,class_6330,0
item_1373037,kitchen_utilities,class_6350,0
item_1373081,kitchen_utilities,class_6328,0
item_1373394,kitchen_utilities_2,class_6232,0
item_1373408,kitchen_utilities_2,class_6258,0
item_1373409,kitchen_utilities_2,class_6262,0
item_1373444,kitchen_utilities,class_6330,0
item_1373944,kitchen_utilities,class_6328,0
item_1373976,cleaning_utilities,class_3014,0
item_1379151,kitchen_utilities_2,class_6257,0
item_1379154,kitchen_utilities_2,class_6257,0
item_1379158,kitchen_utilities_2,class_6257,0
item_1379194,kitchen_utilities_2,class_6269,0
item_1379210,kitchen_utilities_2,class_6269,0
item_1386120,kitchen_utilities_2,class_6246,0
item_1386220,grocery_items,class_1030,0
item_1386250,kitchen_utilities,class_6330,0
item_1386506,kitchen_utilities_2,class_6206,0
item_1386695,kitchen_utilities_2,class_6262,0
item_1386696,kitchen_utilities_2,class_6266,0
item_1386894,kitchen_utilities,class_6328,0
item_1387609,kitchen_utilities,class_6301,0
item_1388521,kitchen_utilities_2,class_6253,0
item_1388559,kitchen_utilities_2,class_6269,0
item_1388568,kitchen_utilities_2,class_6269,0
item_1388574,kitchen_utilities_2,class_6269,0
item_1390351,grocery_items,class_1040,0
item_1390352,grocery_items,class_1040,0
item_1390405,grocery_items,class_1036,0
item_1391408,grocery_items,class_1046,0
item_1391548,grocery_items,class_1076,0
item_1391549,grocery_items,class_1076,0
item_1392256,kitchen_utilities,class_6350,0
item_1392260,kitchen_utilities,class_6350,0
item_1392261,kitchen_utilities,class_6350,0
item_1392262,kitchen_utilities,class_6350,0
item_1392627,personal_care,class_4126,0
item_1392628,personal_care,class_4126,0
item_1393033,beverages,class_1122,0
item_1393047,grocery_items,class_1040,0
item_1394348,cleaning_utilities,class_3008,0
item_1394349,cleaning_utilities,class_3008,0
item_1395693,grocery_items,class_1028,0
item_1396282,personal_care,class_4122,0
item_1397060,beverages,class_1122,0
item_1397061,beverages,class_1122,0
item_1397062,beverages,class_1122,0
item_1397067,cleaning_utilities,class_3032,0
item_1397068,cleaning_utilities,class_3032,0
item_1397779,grocery_items,class_1030,0
item_1397797,grocery_items,class_1016,0
item_1397802,grocery_items,class_1016,0
item_1398687,other_bevrages,class_1387,0
item_1398688,other_bevrages,class_1387,0
item_1399750,other_bevrages,class_1318,0
item_1400328,cleaning_utilities,class_3016,0
item_1400329,cleaning_utilities,class_3016,0
item_1400330,cleaning_utilities,class_3016,0
item_1400331,cleaning_utilities,class_3016,0
item_1400332,cleaning_utilities,class_3016,0
item_1400334,cleaning_utilities,class_3016,0
item_1400826,kitchen_utilities,class_6352,0
item_1400846,kitchen_utilities,class_6352,0
item_1401722,personal_care,class_4126,0
item_1401733,personal_care,class_4138,0
item_1401735,personal_care,class_4138,0
item_1402017,cleaning_utilities,class_3034,0
item_1402024,baked_items / bread_based,class_2750,1
item_1402032,baked_items / bread_based,class_2752,1
item_1402040,baked_items / bread_based,class_2756,1
item_1402041,baked_items / bread_based,class_2756,1
item_1402045,baked_items / bread_based,class_2756,1
item_1402545,cleaning_utilities,class_3016,0
item_1402643,dairy_items,class_2124,1
item_1403463,grocery_items,class_1080,0
item_1403464,grocery_items,class_1080,0
item_1404385,beverages,class_1124,0
item_1404410,deli_items,class_2636,1
item_1404411,deli_items,class_2636,1
item_1405685,dairy_items,class_2152,1
item_1410764,kitchen_utilities,class_6344,0
item_1410765,kitchen_utilities,class_6344,0
item_1410768,kitchen_utilities,class_6344,0
item_1410769,kitchen_utilities,class_6344,0
item_1410773,kitchen_utilities,class_6344,0
item_1410792,grocery_items,class_1026,0
item_1410850,kitchen_utilities,class_6353,0
item_1411065,grocery_items,class_1030,0
item_1412115,personal_care,class_4139,0
item_1412204,frozen_food,class_2246,0
item_1412379,grocery_items_2,class_1236,0
item_1412392,other_bevrages,class_1318,0
item_1412393,other_bevrages,class_1318,0
item_1412519,cleaning_utilities,class_3030,0
item_1412575,vegetables,class_2420,1
item_1415679,baked_items / bread_based,class_2716,1
item_1416362,cleaning_utilities,class_3034,0
item_1417148,grocery_items,class_1076,0
item_1417154,grocery_items,class_1028,0
item_1417697,grocery_items,class_1042,0
item_1418022,grocery_items,class_1026,0
item_1418259,cleaning_utilities,class_3006,0
item_1418484,cleaning_utilities,class_3008,0
item_1418842,grocery_items,class_1004,0
item_1418844,grocery_items,class_1004,0
item_1418845,grocery_items,class_1004,0
item_1418846,grocery_items,class_1004,0
item_1418847,grocery_items,class_1004,0
item_1420007,kitchen_utilities_2,class_6266,0
item_1421156,beverages,class_1136,0
item_1421428,beverages,class_1124,0
item_1421429,beverages,class_1136,0
item_1421438,grocery_items,class_1016,0
item_1422036,grocery_items,class_1086,0
item_1422222,cleaning_utilities,class_3020,0
item_1422284,grocery_items,class_1086,0
item_1422347,meat_based_items,class_2340,1
item_1422500,deli_items,class_2630,1
item_1422815,other_bevrages,class_1318,0
item_1422817,other_bevrages,class_1318,0
item_1422835,dairy_items,class_2116,1
item_1422837,dairy_items,class_2116,1
item_1422849,grocery_items,class_1072,0
item_1423681,dairy_items,class_2116,1
item_1426023,grocery_items,class_1072,0
item_1427659,dairy_items,class_2116,1
item_1428328,beverages,class_1120,0
item_1428330,beverages,class_1120,0
item_1428331,beverages,class_1120,0
item_1428779,dairy_items,class_2116,1
item_1430040,beverages,class_1120,0
item_1430041,beverages,class_1120,0
item_1430080,kitchen_utilities_2,class_6258,0
item_1430081,kitchen_utilities_2,class_6258,0
item_1430082,kitchen_utilities_2,class_6258,0
item_1430083,kitchen_utilities_2,class_6258,0
item_1441468,grocery_items,class_1062,0
item_1441511,personal_care,class_4176,0
item_1441513,grocery_items,class_1008,0
item_1441514,grocery_items,class_1008,0
item_1441515,grocery_items,class_1008,0
item_1441516,grocery_items,class_1008,0
item_1441517,grocery_items,class_1008,0
item_1441817,grocery_items,class_1084,0
item_1442157,cleaning_utilities,class_3026,0
item_1444597,grocery_items,class_1008,0
item_1444598,grocery_items,class_1008,0
item_1444600,personal_care,class_4104,0
item_1444615,grocery_items,class_1094,0
item_1445215,frozen_food,class_2246,0
item_1445281,grocery_items,class_1040,0
item_1446726,dairy_items,class_2104,1
item_1447815,cleaning_utilities,class_3014,0
item_1447817,cleaning_utilities,class_3014,0
item_1449487,beauty_products,class_4254,0
item_1449645,grocery_items,class_1074,0
item_1452378,home_utilities_2,class_5224,0
item_1453122,baked_items / bread_based,class_2718,1
item_1453123,baked_items / bread_based,class_2718,1
item_1453124,baked_items / bread_based,class_2718,1
item_1454707,baked_items / bread_based,class_2718,1
item_1454708,baked_items / bread_based,class_2718,1
item_1455272,personal_care,class_4138,0
item_1455482,beverages,class_1152,0
item_1455485,beverages,class_1152,0
item_1455790,cleaning_utilities,class_3040,0
item_1455886,beverages,class_1153,0
item_1456171,personal_care,class_4138,0
item_1456346,home_utilities_2,class_5224,0
item_1456881,home_care,class_3106,0
item_1456886,home_care,class_3110,0
item_1456909,home_care,class_3108,0
item_1456910,home_care,class_3108,0
item_1456912,home_care,class_3110,0
item_1456916,home_care,class_3110,0
item_1456917,home_care,class_3110,0
item_1456921,home_care,class_3110,0
item_1456922,home_care,class_3110,0
item_1456931,home_care,class_3110,0
item_1456935,home_care,class_3110,0
item_1456939,home_care,class_3110,0
item_1456952,home_care,class_3102,0
item_1456993,home_care,class_3106,0
item_1456994,home_care,class_3106,0
item_1456995,home_care,class_3106,0
item_1456996,home_care,class_3106,0
item_1456997,home_care,class_3106,0
item_1456998,home_care,class_3106,0
item_1457000,home_care,class_3106,0
item_1457001,home_care,class_3106,0
item_1457002,home_care,class_3106,0
item_1457003,home_care,class_3106,0
item_1457004,home_care,class_3106,0
item_1457005,home_care,class_3106,0
item_1457012,home_care,class_3108,0
item_1457020,home_care,class_3108,0
item_1457031,home_care,class_3110,0
item_1457039,home_care,class_3110,0
item_1457160,home_care,class_3104,0
item_1457168,home_care,class_3104,0
item_1457175,home_care,class_3106,0
item_1457176,home_care,class_3106,0
item_1457177,home_care,class_3106,0
item_1457178,home_care,class_3106,0
item_1457179,home_care,class_3106,0
item_1457180,home_care,class_3106,0
item_1457181,home_care,class_3106,0
item_1457182,home_care,class_3106,0
item_1457183,home_care,class_3106,0
item_1457184,home_care,class_3106,0
item_1457185,home_care,class_3106,0
item_1457192,home_care,class_3108,0
item_1457199,home_care,class_3108,0
item_1457201,home_care,class_3108,0
item_1457202,home_care,class_3108,0
item_1457217,home_care,class_3110,0
item_1457228,home_care,class_3110,0
item_1457229,home_care,class_3110,0
item_1457230,home_care,class_3110,0
item_1457231,home_care,class_3110,0
item_1457239,home_care,class_3110,0
item_1457240,home_care,class_3110,0
item_1457245,home_care,class_3110,0
item_1457247,home_care,class_3110,0
item_1457251,home_care,class_3110,0
item_1457256,home_care,class_3110,0
item_1457311,home_care,class_3104,0
item_1457328,home_care,class_3106,0
item_1457333,home_care,class_3106,0
item_1457335,home_care,class_3106,0
item_1457337,home_care,class_3106,0
item_1457338,home_care,class_3106,0
item_1457339,home_care,class_3106,0
item_1457340,home_care,class_3106,0
item_1457341,home_care,class_3106,0
item_1457342,home_care,class_3106,0
item_1457344,home_care,class_3106,0
item_1457346,home_care,class_3108,0
item_1457359,home_care,class_3106,0
item_1457396,home_care,class_3106,0
item_1457409,home_care,class_3108,0
item_1457411,home_care,class_3108,0
item_1457416,home_care,class_3110,0
item_1457417,home_care,class_3110,0
item_1457518,grocery_items,class_1008,0
item_1457834,grocery_items,class_1074,0
item_1457835,grocery_items,class_1074,0
item_1457840,baked_items / bread_based,class_2786,1
item_1457948,home_care,class_3106,0
item_1457990,home_care,class_3110,0
item_1458088,home_care,class_3110,0
item_1458329,grocery_items,class_1062,0
item_1458461,grocery_items,class_1030,0
item_1458834,beverages,class_1122,0
item_1458842,dairy_items,class_2166,1
item_1458844,dairy_items,class_2166,1
item_1458847,dairy_items,class_2166,1
item_1458848,dairy_items,class_2166,1
item_1458849,dairy_items,class_2166,1
item_1458850,dairy_items,class_2166,1
item_1458851,dairy_items,class_2166,1
item_1458914,other_bevrages,class_1338,0
item_1458920,home_care,class_3106,0
item_1459058,grocery_items,class_1022,0
item_1459067,cleaning_utilities,class_3046,0
item_1459225,other_bevrages,class_1310,0
item_1459226,other_bevrages,class_1312,0
item_1459514,cleaning_utilities,class_3034,0
item_1459515,cleaning_utilities,class_3034,0
item_1459692,grocery_items,class_1040,0
item_1459697,grocery_items,class_1040,0
item_1460018,cleaning_utilities,class_3034,0
item_1460019,cleaning_utilities,class_3034,0
item_1460020,cleaning_utilities,class_3034,0
item_1460021,cleaning_utilities,class_3034,0
item_1460808,dairy_items,class_2130,1
item_1463437,grocery_items,class_1072,0
item_1463441,beverages,class_1132,0
item_1463451,grocery_items,class_1028,0
item_1463483,beverages,class_1116,0
item_1463484,beverages,class_1116,0
item_1463507,beverages,class_1118,0
item_1463509,beverages,class_1118,0
item_1463510,beverages,class_1118,0
item_1463555,beverages,class_1114,0
item_1463566,beverages,class_1190,0
item_1463568,beverages,class_1190,0
item_1463569,beverages,class_1190,0
item_1463587,beverages,class_1190,0
item_1463591,beverages,class_1190,0
item_1463594,beverages,class_1190,0
item_1463595,beverages,class_1190,0
item_1463596,beverages,class_1190,0
item_1463602,beverages,class_1190,0
item_1463603,beverages,class_1190,0
item_1463604,beverages,class_1190,0
item_1463609,beverages,class_1190,0
item_1463610,beverages,class_1190,0
item_1463611,beverages,class_1190,0
item_1463619,beverages,class_1114,0
item_1463620,beverages,class_1114,0
item_1463621,beverages,class_1114,0
item_1463625,beverages,class_1118,0
item_1463626,beverages,class_1118,0
item_1463632,beverages,class_1148,0
item_1463637,beverages,class_1148,0
item_1463693,beverages,class_1190,0
item_1463707,beverages,class_1116,0
item_1463765,beverages,class_1190,0
item_1463767,beverages,class_1114,0
item_1463769,beverages,class_1114,0
item_1463770,beverages,class_1114,0
item_1463771,beverages,class_1114,0
item_1463772,beverages,class_1114,0
item_1463773,beverages,class_1114,0
item_1463783,beverages,class_1114,0
item_1463784,beverages,class_1114,0
item_1463786,beverages,class_1116,0
item_1463787,beverages,class_1116,0
item_1463788,beverages,class_1116,0
item_1463789,beverages,class_1116,0
item_1463790,beverages,class_1116,0
item_1463791,beverages,class_1116,0
item_1463797,beverages,class_1118,0
item_1463798,beverages,class_1118,0
item_1463799,beverages,class_1118,0
item_1463800,beverages,class_1118,0
item_1463801,beverages,class_1118,0
item_1463805,beverages,class_1146,0
item_1463806,beverages,class_1146,0
item_1463807,beverages,class_1146,0
item_1463808,beverages,class_1146,0
item_1463810,beverages,class_1148,0
item_1463812,beverages,class_1148,0
item_1463814,beverages,class_1148,0
item_1463819,beverages,class_1148,0
item_1463820,beverages,class_1148,0
item_1463823,beverages,class_1148,0
item_1463825,beverages,class_1148,0
item_1463851,beverages,class_1118,0
item_1463852,beverages,class_1118,0
item_1463855,beverages,class_1148,0
item_1463857,beverages,class_1148,0
item_1463859,beverages,class_1148,0
item_1463860,beverages,class_1148,0
item_1463862,beverages,class_1148,0
item_1463864,beverages,class_1148,0
item_1463865,beverages,class_1148,0
item_1463866,beverages,class_1148,0
item_1463867,beverages,class_1148,0
item_1463881,beverages,class_1144,0
item_1463882,beverages,class_1144,0
item_1463883,beverages,class_1144,0
item_1463885,beverages,class_1144,0
item_1463886,beverages,class_1144,0
item_1463887,beverages,class_1144,0
item_1463888,beverages,class_1144,0
item_1463896,beverages,class_1144,0
item_1463897,beverages,class_1144,0
item_1463898,beverages,class_1144,0
item_1463899,beverages,class_1144,0
item_1463900,beverages,class_1144,0
item_1463914,beverages,class_1114,0
item_1463934,beverages,class_1116,0
item_1463935,beverages,class_1116,0
item_1463936,beverages,class_1116,0
item_1463992,beverages,class_1144,0
item_1463993,beverages,class_1144,0
item_1463994,beverages,class_1144,0
item_1463995,beverages,class_1148,0
item_1463998,beverages,class_1148,0
item_1464002,beverages,class_1148,0
item_1464005,beverages,class_1148,0
item_1464008,beverages,class_1148,0
item_1464010,beverages,class_1148,0
item_1464025,beverages,class_1148,0
item_1464027,beverages,class_1148,0
item_1464028,beverages,class_1148,0
item_1464029,beverages,class_1148,0
item_1464031,beverages,class_1148,0
item_1464034,beverages,class_1148,0
item_1464035,beverages,class_1148,0
item_1464038,beverages,class_1148,0
item_1464039,beverages,class_1116,0
item_1464041,beverages,class_1144,0
item_1464042,beverages,class_1144,0
item_1464043,beverages,class_1144,0
item_1464045,beverages,class_1114,0
item_1464063,beverages,class_1190,0
item_1464065,beverages,class_1190,0
item_1464066,beverages,class_1190,0
item_1464070,beverages,class_1190,0
item_1464071,beverages,class_1190,0
item_1464072,beverages,class_1190,0
item_1464073,beverages,class_1190,0
item_1464074,beverages,class_1190,0
item_1464076,beverages,class_1190,0
item_1464077,beverages,class_1190,0
item_1464079,beverages,class_1190,0
item_1464081,beverages,class_1190,0
item_1464082,beverages,class_1190,0
item_1464086,beverages,class_1144,0
item_1464087,beverages,class_1144,0
item_1464088,beverages,class_1144,0
item_1464090,beverages,class_1144,0
item_1464091,beverages,class_1148,0
item_1464092,beverages,class_1148,0
item_1464093,beverages,class_1148,0
item_1464094,beverages,class_1148,0
item_1464095,beverages,class_1148,0
item_1464097,beverages,class_1148,0
item_1464099,beverages,class_1148,0
item_1464133,beverages,class_1146,0
item_1464134,beverages,class_1146,0
item_1464137,beverages,class_1190,0
item_1464153,beverages,class_1190,0
item_1464177,beverages,class_1190,0
item_1464186,beverages,class_1190,0
item_1464188,beverages,class_1190,0
item_1464192,beverages,class_1190,0
item_1464194,beverages,class_1190,0
item_1464196,beverages,class_1190,0
item_1464198,beverages,class_1190,0
item_1464201,beverages,class_1190,0
item_1464205,beverages,class_1190,0
item_1464207,beverages,class_1114,0
item_1464208,beverages,class_1114,0
item_1464209,beverages,class_1114,0
item_1464210,beverages,class_1114,0
item_1464217,beverages,class_1116,0
item_1464218,beverages,class_1116,0
item_1464237,beverages,class_1144,0
item_1464238,beverages,class_1144,0
item_1464239,beverages,class_1144,0
item_1464240,beverages,class_1144,0
item_1464241,beverages,class_1144,0
item_1464246,beverages,class_1148,0
item_1464256,beverages,class_1114,0
item_1464257,beverages,class_1114,0
item_1464258,beverages,class_1114,0
item_1464302,beverages,class_1115,0
item_1464309,beverages,class_1115,0
item_1464312,beverages,class_1114,0
item_1464469,grocery_items,class_1026,0
item_1464607,beverages,class_1114,0
item_1464907,beverages,class_1144,0
item_1464910,beverages,class_1148,0
item_1464919,beverages,class_1148,0
item_1464941,beverages,class_1148,0
item_1465130,beverages,class_1144,0
item_1465644,other_utilities,class_7016,0
item_1466039,beverages,class_1114,0
item_1466047,beverages,class_1114,0
item_1466049,beverages,class_1114,0
item_1466077,beverages,class_1118,0
item_1466281,dairy_items,class_2108,1
item_1466286,prepared_food,class_2966,1
item_1466288,dairy_items,class_2162,1
item_1466819,cleaning_utilities,class_3018,0
item_1466826,grocery_items,class_1048,0
item_1466827,grocery_items,class_1048,0
item_1466830,home_care,class_3106,0
item_1466832,home_care,class_3106,0
item_1466833,home_care,class_3106,0
item_1466835,home_care,class_3106,0
item_1466836,home_care,class_3106,0
item_1467082,prepared_food,class_2970,1
item_1467088,grocery_items,class_1087,0
item_1467093,grocery_items,class_1093,0
item_1471143,grocery_items,class_1092,0
item_1471460,dairy_items,class_2128,1
item_1471461,dairy_items,class_2128,1
item_1471462,dairy_items,class_2174,1
item_1471722,pet_utilities,class_6516,0
item_1471903,pet_utilities,class_6516,0
item_1471911,pet_utilities,class_6516,0
item_1471912,pet_utilities,class_6516,0
item_1471913,pet_utilities,class_6516,0
item_1471916,pet_utilities,class_6516,0
item_1471956,beauty_products,class_4252,0
item_1472433,grocery_items,class_1074,0
item_1472451,personal_care,class_4126,0
item_1472453,personal_care,class_4126,0
item_1472479,pet_utilities,class_6517,0
item_1472484,pet_utilities,class_6517,0
item_1472485,pet_utilities,class_6517,0
item_1472487,pet_utilities,class_6517,0
item_1472489,pet_utilities,class_6517,0
item_1473393,other_farm_produce,class_2006,1
item_1473394,other_farm_produce,class_2006,1
item_1473396,other_farm_produce,class_2028,1
item_1473401,other_farm_produce,class_2008,1
item_1473402,other_farm_produce,class_2008,1
item_1473403,other_farm_produce,class_2010,1
item_1473404,other_farm_produce,class_2006,1
item_1473405,other_farm_produce,class_2006,1
item_1473406,other_farm_produce,class_2006,1
item_1473409,other_farm_produce,class_2028,1
item_1473410,other_farm_produce,class_2028,1
item_1473411,other_farm_produce,class_2028,1
item_1473412,other_farm_produce,class_2032,1
item_1473413,other_farm_produce,class_2032,1
item_1473414,other_farm_produce,class_2032,1
item_1473415,other_farm_produce,class_2032,1
item_1473425,other_farm_produce,class_2034,1
item_1473427,other_farm_produce,class_2010,1
item_1473428,other_farm_produce,class_2012,1
item_1473474,other_farm_produce,class_2014,1
item_1473475,other_farm_produce,class_2014,1
item_1473476,other_farm_produce,class_2004,1
item_1473477,other_farm_produce,class_2006,1
item_1473478,other_farm_produce,class_2012,1
item_1473479,other_farm_produce,class_2012,1
item_1473480,other_farm_produce,class_2014,1
item_1473481,other_farm_produce,class_2028,1
item_1473482,other_farm_produce,class_2034,1
item_1473483,other_farm_produce,class_2016,1
item_1473484,other_farm_produce,class_2016,1
item_1473485,other_farm_produce,class_2016,1
item_1473486,other_farm_produce,class_2016,1
item_1473487,other_farm_produce,class_2002,1
item_1473488,other_farm_produce,class_2006,1
item_1473489,other_farm_produce,class_2006,1
item_1473499,other_farm_produce,class_2006,1
item_1473500,other_farm_produce,class_2006,1
item_1473509,other_farm_produce,class_2016,1
item_1473511,other_farm_produce,class_2020,1
item_1473513,other_farm_produce,class_2034,1
item_1489660,other_farm_produce,class_2004,1
item_1489662,other_farm_produce,class_2006,1
item_1489691,other_farm_produce,class_2016,1
item_1489694,other_farm_produce,class_2008,1
item_1489741,other_farm_produce,class_2010,1
item_1489833,other_farm_produce,class_2016,1
item_1489835,other_farm_produce,class_2016,1
item_1489836,other_farm_produce,class_2016,1
item_1489837,other_farm_produce,class_2016,1
item_1489838,other_farm_produce,class_2016,1
item_1489850,other_farm_produce,class_2028,1
item_1489853,other_farm_produce,class_2006,1
item_1489868,other_farm_produce,class_2018,1
item_1489869,other_farm_produce,class_2018,1
item_1489870,other_farm_produce,class_2018,1
item_1489871,other_farm_produce,class_2018,1
item_1489872,other_farm_produce,class_2018,1
item_1489873,other_farm_produce,class_2018,1
item_1489879,other_farm_produce,class_2018,1
item_1489880,other_farm_produce,class_2018,1
item_1489881,other_farm_produce,class_2018,1
item_1489882,other_farm_produce,class_2018,1
item_1489886,other_farm_produce,class_2018,1
item_1489890,other_farm_produce,class_2020,1
item_1489895,other_farm_produce,class_2028,1
item_1489897,other_farm_produce,class_2028,1
item_1489899,other_farm_produce,class_2028,1
item_1489900,other_farm_produce,class_2032,1
item_1489908,other_farm_produce,class_2022,1
item_1490588,home_utilities_3,class_6022,0
item_1492315,other_farm_produce,class_2034,1
item_1501508,other_farm_produce,class_2012,1
item_1501520,other_farm_produce,class_2002,1
item_1501521,other_farm_produce,class_2004,1
item_1501524,other_farm_produce,class_2004,1
item_1501525,other_farm_produce,class_2004,1
item_1501536,other_farm_produce,class_2004,1
item_1501541,other_farm_produce,class_2006,1
item_1501544,other_farm_produce,class_2006,1
item_1501547,other_farm_produce,class_2008,1
item_1501559,other_farm_produce,class_2012,1
item_1501570,other_farm_produce,class_2014,1
item_1501579,other_farm_produce,class_2034,1
item_1501581,other_farm_produce,class_2034,1
item_1502383,other_farm_produce,class_2018,1
item_1502391,other_farm_produce,class_2006,1
item_1502392,other_farm_produce,class_2012,1
item_1503117,office_supplies,class_6482,0
item_1503823,other_farm_produce,class_2008,1
item_1503844,other_farm_produce,class_2022,1
item_1503847,other_farm_produce,class_2022,1
item_1503854,other_farm_produce,class_2002,1
item_1503855,other_farm_produce,class_2004,1
item_1503891,other_farm_produce,class_2012,1
item_1503899,other_farm_produce,class_2028,1
item_1507720,other_farm_produce,class_2028,1
item_1532032,home_utilities_4,class_5446,0
item_1532033,home_utilities_4,class_5446,0
item_1532035,home_utilities_4,class_5446,0
item_1533184,other_farm_produce,class_2020,1
item_1533338,home_party_utilities,class_5322,0
item_1533357,home_party_utilities,class_5322,0
item_1533358,home_party_utilities,class_5322,0
item_1533364,home_party_utilities,class_5322,0
item_1533365,home_party_utilities,class_5322,0
item_1550461,other_farm_produce,class_2014,1
item_1575223,home_utilities_4,class_5446,0
item_1575231,home_utilities_4,class_5446,0
item_1575235,home_utilities_4,class_5446,0
item_1575237,home_utilities_4,class_5446,0
item_1575239,home_utilities_4,class_5446,0
item_1575240,home_utilities_4,class_5446,0
item_1575245,home_utilities_4,class_5446,0
item_1575246,home_utilities_4,class_5446,0
item_1575249,home_utilities_4,class_5446,0
item_1575252,home_utilities_4,class_5446,0
item_1576262,home_party_utilities,class_5324,0
item_1576263,home_party_utilities,class_5324,0
item_1576265,home_party_utilities,class_5324,0
item_1576285,home_party_utilities,class_5324,0
item_1576312,home_party_utilities,class_5324,0
item_1576313,home_party_utilities,class_5324,0
item_1576314,home_party_utilities,class_5324,0
item_1576315,home_party_utilities,class_5324,0
item_1576316,home_party_utilities,class_5324,0
item_1576317,home_party_utilities,class_5324,0
item_1576318,home_party_utilities,class_5324,0
item_1576321,home_party_utilities,class_5324,0
item_1576322,home_party_utilities,class_5324,0
item_1576323,home_party_utilities,class_5324,0
item_1576324,home_party_utilities,class_5324,0
item_1576325,home_party_utilities,class_5324,0
item_1576326,home_party_utilities,class_5324,0
item_1576327,home_party_utilities,class_5324,0
item_1576328,home_party_utilities,class_5324,0
item_1576329,home_party_utilities,class_5324,0
item_1576330,home_party_utilities,class_5324,0
item_1576332,home_party_utilities,class_5324,0
item_1576589,other_farm_produce,class_2008,1
item_1579069,other_farm_produce,class_2018,1
item_1579070,other_farm_produce,class_2030,1
item_1579081,other_farm_produce,class_2030,1
item_1579082,other_farm_produce,class_2030,1
item_1583407,office_supplies,class_6404,0
item_1583522,office_supplies,class_6448,0
item_1583523,office_supplies,class_6448,0
item_1583526,office_supplies,class_6448,0
item_1583544,office_supplies,class_6448,0
item_1584293,hygeine_utilities,class_7780,0
item_1584295,hygeine_utilities,class_7780,0
item_1584297,hygeine_utilities,class_7780,0
item_1584298,hygeine_utilities,class_7780,0
item_1584300,hygeine_utilities,class_7780,0
item_1584301,hygeine_utilities,class_7780,0
item_1584303,hygeine_utilities,class_7780,0
item_1584305,hygeine_utilities,class_7780,0
item_1584307,hygeine_utilities,class_7780,0
item_1584309,hygeine_utilities,class_7780,0
item_1584344,hygeine_utilities,class_7780,0
item_1584348,hygeine_utilities,class_7780,0
item_1584353,hygeine_utilities,class_7780,0
item_1584358,hygeine_utilities,class_7780,0
item_1584363,hygeine_utilities,class_7780,0
item_1584365,hygeine_utilities,class_7780,0
item_1584369,hygeine_utilities,class_7780,0
item_1584374,hygeine_utilities,class_7780,0
item_1584379,hygeine_utilities,class_7780,0
item_1584390,hygeine_utilities,class_7780,0
item_1584399,hygeine_utilities,class_7780,0
item_1584574,other_farm_produce,class_2016,1
item_1584575,other_farm_produce,class_2016,1
item_1584576,other_farm_produce,class_2016,1
item_1585782,other_farm_produce,class_2016,1
item_1588319,other_farm_produce,class_2026,1
item_1609719,other_farm_produce,class_2002,1
item_1609724,other_farm_produce,class_2002,1
item_1609729,other_farm_produce,class_2028,1
item_1609730,other_farm_produce,class_2028,1
item_1609836,other_farm_produce,class_2032,1
item_1621528,other_farm_produce,class_2018,1
item_1621529,other_farm_produce,class_2018,1
item_1625605,other_farm_produce,class_2012,1
item_1639937,office_supplies,class_6482,0
item_1642397,other_farm_produce,class_2028,1
item_1642398,other_farm_produce,class_2028,1
item_1642399,other_farm_produce,class_2028,1
item_1642400,other_farm_produce,class_2028,1
item_1642401,other_farm_produce,class_2028,1
item_1642664,other_farm_produce,class_2010,1
item_1658994,other_farm_produce,class_2014,1
item_1660186,other_farm_produce,class_2006,1
item_1660188,other_farm_produce,class_2006,1
item_1660191,other_farm_produce,class_2006,1
item_1660193,other_farm_produce,class_2006,1
item_1660194,other_farm_produce,class_2006,1
item_1660239,other_farm_produce,class_2014,1
item_1660260,other_farm_produce,class_2028,1
item_1660261,other_farm_produce,class_2028,1
item_1660271,other_farm_produce,class_2018,1
item_1660272,other_farm_produce,class_2018,1
item_1662320,other_farm_produce,class_2032,1
item_1672580,other_farm_produce,class_2032,1
item_1672581,other_farm_produce,class_2032,1
item_1673264,office_supplies,class_6412,0
item_1673295,other_farm_produce,class_2016,1
item_1673297,other_farm_produce,class_2018,1
item_1686635,other_farm_produce,class_2006,1
item_1686637,other_farm_produce,class_2006,1
item_1686641,other_farm_produce,class_2006,1
item_1686644,other_farm_produce,class_2020,1
item_1686650,other_farm_produce,class_2020,1
item_1686652,other_farm_produce,class_2020,1
item_1686656,other_farm_produce,class_2020,1
item_1686663,other_farm_produce,class_2020,1
item_1686664,other_farm_produce,class_2020,1
item_1686665,other_farm_produce,class_2020,1
item_1686668,other_farm_produce,class_2032,1
item_1686685,other_farm_produce,class_2034,1
